	student_id	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	s73	s74	s75	s76	s77	s78	s79	s80	s81	s82	s83	s84	s85	s86	s87	s88	s89	s90	s91	s92	s93	s94	s95	s96	s97	s98	s99
389	78167	4	4	4	4	4	4	4	4	4	4	4	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	36	36	36	36	37	38	42	42	42	44	45	45	45	45	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	47	47	54	54	54	54	54	54	55	55	55	55	54	54	54	59	59	59	64	65	68	70	70	70	71
390	78169	4	4	4	4	4	4	4	4	4	4	4	4	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	36	36	36	36	37	38	38	42	42	42	42	42	45	45	46	46	46	46	46	46	46	46	46	47	47	47	47	47	54	54	54	54	54	55	55	55	55	55	55	55	55	55	55	54	59	59	65	65	65	69	70	70	70
391	78171	4	4	4	4	32	32	32	33	33	33	33	33	33	33	33	36	36	36	36	37	37	37	38	38	45	46	46	46	46	46	46	46	46	47	54	54	54	54	54	55	55	55	55	55	55	55	55	54	68	69	70	70	70	71	71	85	86	86	86	86	86	86	86	86	86	86	86	86	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	88	88	88	88	88	88	88	88	88	88	95	95	95	95
392	78175	4	4	4	4	4	4	4	4	4	4	4	30	30	30	32	32	32	32	33	33	33	33	33	33	33	36	36	36	36	45	45	45	45	46	46	46	46	46	46	46	46	47	47	47	47	47	47	54	54	54	54	54	55	55	55	55	55	55	55	55	54	54	59	59	63	63	64	64	64	65	70	70	70	70	85	85	86	86	86	86	86	86	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	88	88	88
393	78178	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	31	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	36	36	36	36	36	36	36	37	37	38	38	39	42	44	45	45	45	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46
394	78267	4	4	4	4	4	4	4	4	4	4	4	4	30	30	30	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	36	36	36	36	37	37	37	42	42	45	46	46	46	46	46	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	47	54	54	54	54	54	54	55	55	55	55	55	55	55	55	55	54	59	59	65	68	68	69	70	70	71	71	71	85	86	86	86
395	78269	4	4	4	4	4	4	4	4	4	4	4	30	32	32	32	32	32	33	33	33	33	33	33	33	33	36	36	36	36	36	38	38	38	42	45	45	45	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	47	47	47	54	54	54	54	55	55	55	55	55	55	55	55	55	59	59	59	59	69	69	69	69	70	70	70	70	70	70	70	70	71	71	71	85	86	86	86	86	86	86
396	78270	4	4	4	4	4	4	4	4	4	4	4	4	4	30	30	30	30	30	30	30	30	30	30	30	31	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	36	36	36	36	37	37	38	38	39	39	42	44	44	45	45	45	46	46	46	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	48	54	54	54	54	54	54	55	55	55
397	78272	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	30	30	30	30	32	32	32	33	33	33	33	33	33	33	33	36	36	36	36	37	37	37	38	38	38	39	42	42	42	42	42	44	45	45	46	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	47	47	47	54	54	54	54	54	55	55	55	55	55	55	55	55	54	63	64	64	64	68	68	69	69	69	70	70	70	70	71	71	71	85	86
398	78276	4	4	4	4	4	4	4	4	4	4	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	37	37	37	37	37	45	45	45	45	45	47	47	47	47	47	47	47	47	47	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	59	59	64	65	69	70	70	70	70	86	86	86	86	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87
399	78277	4	4	4	4	4	4	30	30	30	30	30	30	30	30	31	32	32	32	33	33	33	33	33	33	36	36	36	36	36	36	37	38	39	42	42	44	44	45	45	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	47	48	54	54	54	54	55	55	55	55	55	55	55	59	59	59	59	59	59	64	64	65	65	68	68	69	70	70	71	71	71	71	71	85	86	86	86	86	86	86	86	87	87	87	87	87
400	78278	4	4	4	4	4	4	4	4	4	4	4	4	30	30	30	30	30	30	32	32	32	33	33	33	33	33	33	36	36	36	36	37	37	45	46	46	46	46	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	47	47	47	54	54	54	54	54	55	55	55	55	55	55	55	55	55	55	55	54	54	59	59	64	65	65	69	69	69	70	70	70	70	71	71	71	85	86	86	86	86	86	86	86	86	86	86
401	78280	4	4	4	4	4	4	4	4	4	4	4	4	4	30	30	30	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	36	36	36	36	37	37	38	42	45	46	46	46	46	46	46	46	46	47	47	47	47	47	47	54	54	54	54	54	55	55	55	55	55	55	55	55	55	55	55	63	64	64	64	64	69	70	70	70	71	71	71	86	86	86	86	86	86	86	86	86	86
402	78281	4	30	30	30	33	33	33	33	33	33	33	33	33	33	36	36	36	36	37	37	37	37	38	38	38	45	45	45	45	45	45	45	45	45	45	46	46	46	46	46	46	46	46	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	55	55	55	55	55	55	55	55	54	54	59	59	64	64	64	65	69	69	70	70	70	71	71	86	86	86	86	86	86	86	86	86	86	86	86	86	86
403	78282	4	4	4	4	4	4	4	4	4	4	4	4	4	4	30	30	30	30	30	31	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	36	36	36	36	37	37	37	38	38	39	44	44	45	46	46	46	46	46	46	46	46	47	47	47	47	47	47	48	54	54	54	54	54	55	55	55	55	55	55	55	55	54	54	54	59	59	59	59	59	59	59	59	59	63	64	64	64	64	65	65	65	65	70	70	70
404	78283	4	4	4	4	4	4	4	4	4	4	4	4	30	30	32	32	32	33	33	33	33	33	33	36	36	36	36	36	36	36	37	42	42	42	42	44	45	45	45	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	54	54	54	54	54	54	55	55	55	55	55	55	55	55	54	59	63	64	68	69	70	70	70	71	85	86	86	86	86	86	86	87	87	87	87	87	87	87
405	78285	4	4	4	4	4	4	4	4	4	4	4	4	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	36	36	36	36	37	37	37	37	37	38	38	38	44	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	47	47	47	47	47	47	47	54	54	54	54	54	54	55	55	55
406	78286	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	30	30	30	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	36	36	36	36	36	36	36	37	37	37	37	37	37	37	37	37	38	38	38	42	44	45	45	45	45	45	45	45	45	45	45	45	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	47
407	78385	4	4	4	4	4	4	30	32	32	32	32	33	33	33	33	33	33	33	36	36	36	36	37	37	37	38	42	45	46	46	46	46	47	47	47	47	47	54	54	54	54	54	55	55	55	55	59	65	69	70	70	70	70	70	70	71	71	71	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87
408	78572	4	4	4	4	4	4	4	4	4	4	4	4	30	30	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	36	36	36	36	37	38	38	42	42	42	42	42	45	45	46	46	46	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	47	47	47	54	54	54	54	54	55	55	55	55	55	55	55	55	54	54	54	54	59	59	64	64	65	68	69	69	70	70	71	85	86
409	78595	4	4	4	4	4	4	4	4	4	4	4	4	4	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	36	36	36	36	37	37	37	37	37	42	42	46	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	47	47	47	54	54	54	54	54	55	55	55	55	55	55	55	55	54	59	63	64	64	65	68
410	79111	4	30	30	31	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	36	36	36	36	38	38	38	38	38	39	44	44	45	45	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	48	54	54	54	54	54	55	55	55	55	55	55	55	55	55
411	83705	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	32	32	32	33	33	33	33	33	33	36	36	36	36	36	36	36	36	46	46	46	46	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	47	47	47	55	55	55	55	55	55	55	55	87	87	87	87	87	87	87	87	87	87	87	87	87	87	88	88	88	88	88	95	95	95	95	95	107	107	107	107	107	107	109	109
412	86552	4	4	4	5	5	5	5	5	25	25	26	26	26	26	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	37	37	37	37	37	38	38	38	42	54	55	55	55	55	55	68	68	70	70	70	70	71	71	75	75	75	75	78	81	85	85	85	85	85	85	85	85	85	85	85	86	86	86	86	86	86	86	86	86	86	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87
413	86553	4	4	30	30	30	30	37	37	37	37	37	37	37	37	37	38	38	38	38	42	42	42	45	45	45	45	45	45	45	45	45	54	54	54	54	54	54	54	54	54	54	54	54	54	55	55	55	55	55	68	68	70	70	70	70	70	70	71	71	71	71	71	71	85	85	85	85	85	85	85	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86
414	86554	4	4	4	4	4	4	4	4	4	4	4	4	25	26	26	26	26	26	26	26	26	30	30	32	37	37	37	37	37	37	37	37	37	37	37	44	44	44	54	55	55	55	55	55	55	55	55	55	68	68	70	70	70	70	71	71	75	78	78	81	85	85	85	85	85	85	85	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87
415	86555	4	4	4	30	32	32	32	32	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	45	45	45	54	54	54	54	54	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	68	68	68	68	68	68	68	70	70	70	85	85	85	85	85	85	85	85	85	85	85	85	85	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	87	87	87
416	86558	4	4	4	25	25	25	26	26	26	26	30	30	32	37	37	37	37	37	37	38	42	44	54	55	55	55	55	55	68	68	70	70	70	70	71	71	71	71	81	81	81	85	85	85	85	85	85	85	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87
417	86559	4	4	4	4	4	4	4	4	25	26	26	26	26	26	30	30	32	32	32	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	38	38	38	38	38	42	54	55	55	55	55	55	55	68	68	70	70	70	70	71	71	75	75	75	75	75	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85
418	87430	4	4	4	4	4	4	4	5	5	5	5	5	30	32	32	32	37	37	37	37	37	54	55	55	55	55	55	68	68	70	70	70	70	71	85	85	85	85	85	85	85	85	85	85	86	86	86	86	86	86	86	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	107	107
419	89116	4	4	4	4	4	4	13	15	15	15	15	15	15	15	19	19	20	21	21	21	21	21	21	21	21	29	29	29	29	29	29	29	29	29	29	45	45	45	45	45	45	45	45	45	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	72	74	74	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	88	88	88	88	88	88	88	93	93	93	93	93	93
420	89156	4	4	4	6	6	6	7	7	7	9	9	11	12	12	12	14	15	15	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	37	37	37	37	38	38	38	45	52	52	52	52	52	52	52	52	52	52	52	52	54	54	54	54	54	55	56	68	68	68	69	70	70	70	70	70	70	71	71	71	71	71	87	87	87	87	87	87
421	53167	5	5	5	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	10	10	10	10	11	11	11	11	12	12	12	12	12	12	15	15	15	18	18	19	19	19	21	22	22	23	23	23	25	25	26	26	26	29	29	29	29	29	29	29	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	35	35	35	36	36	37	37	37	37	37	37
422	78968	5	5	5	6	6	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	10	10	10	11	11	11	12	12	12	12	12	12	13	14	14	15	15	15	15	15	15	23	23	23	23	24	24	24	25	25	26	26	26	27	27	27	27	29	29	29	29	29	29	29	29	29	29	30	30	30	32	32	32	32	33	33	33	33	33	33	33	34	34	37	40	40	40	41	41	41	41	41	42	42	42
423	79030	5	7	7	8	8	8	8	8	8	8	10	10	21	21	21	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	33	33	33	33	33	33	34	34	37	37	38	41	41	41	41	41	41	42	42	42	42	42	42	42	42	44	44	47	47	47	47	47	47	47	47	48	48	50	52	55	68	68	68	68	68	69	69	69	69	69	69	69	69	70	70	70	70	70	70	70	70	71	71	71	71	71	71	82	83	84
424	79588	5	5	6	6	6	7	9	9	10	11	13	13	13	13	13	14	14	14	14	14	14	14	14	15	15	15	15	15	15	15	15	15	15	15	15	15	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	34	34	34	35	37	37	37	37	37	39	42	44	44	44	44	44	45	45	46	46	46	46	46	46	47	47	47	47	48
425	79614	5	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	8	8	8	10	10	10	10	10	10	11	11	11	11	12	12	15	15	15	23	24	24	24	24	29	29	29	29	29	33	33	33	33	33	33	34	34	34	34	34	34	34	34	35	35	35	35	35	35	35	37	39	39	39	39	39	40	44	44	44	44	44	44	44	44	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46
426	79619	5	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	8	8	8	9	10	10	10	11	11	11	11	11	15	15	15	15	15	23	24	24	24	29	29	29	29	33	33	33	33	33	33	33	33	34	34	34	34	34	34	35	35	35	35	35	37	37	37	39	39	39	39	39	39	39	39	39	39	40	40	40	40	44	44	44	44	44	44	44	44	44	44	45	46	46	46	46	46	46	46	46
427	79672	5	5	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	8	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	11	11	12	12	12	15	15	23	23	23	23	23	23	24	29	29	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	35	35	35	35	35	35	35	35	37	39	39	39	39	39	39	39	39	39	39	40	40	44	44	44
428	79678	5	5	7	7	7	7	7	7	7	8	8	8	8	8	8	8	8	8	10	10	10	11	11	12	15	15	15	23	23	23	23	23	23	23	23	23	23	24	24	24	24	29	29	29	29	29	33	33	33	33	33	33	34	34	34	34	34	34	35	35	35	35	35	37	39	39	39	39	39	40	44	44	44	44	44	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	47	47	47	48	48
429	79773	5	7	7	7	7	7	7	7	7	8	8	8	8	8	8	10	10	10	10	10	11	11	11	12	15	15	15	15	15	23	23	23	23	23	23	23	23	23	23	24	24	24	24	24	29	29	29	29	29	29	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	34	35	35	35	35	35	35	35	35	35	37	37	37	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	44	44	44	44	44
430	86551	5	5	5	5	5	54	55	55	55	55	55	68	85	85	85	85	85	85	85	85	85	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87
431	86556	5	5	5	5	5	5	5	5	30	30	32	32	32	32	32	32	37	37	37	37	37	37	37	37	38	38	38	42	42	42	42	42	45	54	55	55	55	55	55	55	55	55	56	68	68	68	70	70	70	70	70	71	71	71	71	71	71	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85
432	86557	5	5	5	5	5	25	30	30	30	30	32	32	32	37	37	37	37	37	37	37	37	38	38	38	42	44	44	44	44	44	44	45	45	45	54	54	54	54	54	54	54	55	55	55	55	55	68	68	68	68	68	70	70	70	70	70	70	70	71	71	71	75	78	81	81	81	85	85	85	85	85	85	85	85	85	85	85	86	86	86	86	86	86	86	86	86	86	86	86	87	87	87	87	87	87	87	87	87	87	87
433	96233	5	5	5	6	6	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	10	10	10	11	11	11	12	12	12	12	12	12	13	14	14	15	15	15	15	15	15	23	23	23	23	25	25	26	26	26	27	27	27	27	29	29	29	29	29	29	30	30	30	32	32	32	32	33	33	33	33	33	33	33	34	34	37	40	40	40	41	41	41	41	41	42	42	42	42	42	44	44	44	45	45
434	96272	5	7	7	8	8	8	8	8	8	8	10	10	21	21	21	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	33	33	33	33	33	33	34	34	37	37	38	41	41	41	41	41	41	42	42	44	44	47	47	47	47	47	47	47	47	48	48	50	52	55	68	68	68	68	68	69	69	69	69	69	69	69	69	70	70	70	70	70	70	70	70	71	71	71	71	71	71	82	83	84	85	85	85	85	87	87
435	70728	6	7	7	7	7	9	9	9	12	12	13	14	18	23	30	30	30	30	30	30	30	30	30	32	32	32	32	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	35	35	35	35	35	36	36	37	37	37	37	37	37	38	41	41	42	42	42	44	44	44	44	45	45	46	46	46	46	46	46	46	46	47	47	47	47	48	48	50	51	52	52	52	52	52	52	53	54	54	55	67	68	68	68	68	68
436	78414	6	9	18	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	44	45	45	45	45	45	45	45	45	45	45	45	45	45	45
437	78415	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	9	9	9	9	9	9	9	9	9	9	9	11	11	11	11	12	12	12	12	15	15	15	15	15	18	18	18	19	19	19	19	19	19	20	40	40	40	48	48	48	48	48	48	48	48	48	48	72	72	72	72	72	73	73	73	73	73	73	73	74	74	74	74	74	74	74	74	74	87	87	87	87	87
438	78417	6	6	6	6	6	6	6	7	7	7	7	7	7	7	9	11	11	12	12	12	12	15	15	15	15	15	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	40	40	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	73	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87
439	78418	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	9	9	9	9	9	9	9	9	9	11	11	11	11	11	11	11	11	11	11	11	11	12	12	12	12	12	12	12	12	12	12	15	15	15	15	15	15	19	19	19	19	19	19	19	19	19	19	19	20	20	20	20	32	32	32	32	32	32	32	32
440	78446	6	6	7	7	7	7	7	7	7	7	7	7	9	9	15	15	15	15	18	19	19	19	19	19	20	20	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	40	40	40	40	40	40	45	45	45	45	45	45	45	45	45	48	48	48	48	48	48	48	48	48	48	48	48	54	54	54	54	54	54	54	54	54	54
441	78447	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	9	9	9	9	11	11	11	11	12	12	12	12	12	12	12	15	15	15	15	15	15	15	15	19	19	19	19	19	19	19	19	19	20	20	20	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30
442	78449	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	9	9	9	9	11	11	11	11	11	11	12	12	12	12	12	15	15	15	15	18	18	18	19	19	19	19	19	20	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32
443	78450	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	7	7	9	9	9	9	9	9	11	11	12	12	12	12	12	12	12	15	15	15	15	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32
444	78452	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	9	9	9	9	9	11	11	11	11	12	12	15	15	15	15	15	15	15	15	15	18	19	19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32
445	78453	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	9	9	9	9	9	9	11	11	11	11	11	12	12	12	12	15	15	19	19	19	19	19	19	19	20	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	33	33	33
446	78454	6	6	6	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	9	9	9	11	11	15	15	15	15	15	15	15	18	19	19	19	19	19	20	20	20	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32
447	78455	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	9	9	9	11	12	12	12	12	15	15	15	15	15	15	18	19	19	19	19	19	19	20	20	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32
448	78456	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	7	9	9	9	9	9	9	11	11	11	11	11	11	11	11	12	12	12	12	12	15	15	15	15	15	18	18	18	18	18	18	18	19	19	19	19	19	19	19	19	19	20	20	20	20	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30
449	78457	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	9	11	15	15	15	15	15	15	15	15	15	18	19	19	19	19	19	19	19	19	19	19	19	19	37	37	37	37	37	37	37	37	37	40	40	40	40	40	40	40	40	40	45	45	45	45	45	45	45	45	45	45	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	54	54	54	54	54	54	54	54	54	54
450	78458	6	6	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	9	9	11	11	15	15	15	15	15	15	15	18	19	19	19	19	19	20	20	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33
451	78459	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	9	15	15	15	15	15	15	15	19	19	19	19	19	20	20	20	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30
452	78461	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	7	9	9	9	9	9	9	9	11	11	11	11	11	11	11	12	12	12	12	12	15	15	15	15	15	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30
453	78463	6	6	6	6	7	9	11	12	12	30	30	30	30	30	37	37	37	37	37	37	37	37	37	37	37	40	45	45	45	45	45	45	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	56	86	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87	87
454	81209	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	9	9	9	9	9	9	11	11	11	11	12	12	12	15	15	15	15	18	18	18	19	19	19	19	19	19	19	20	20	20	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	33	33	33	33	33	33	37	37	37	37
