	student_id	a0	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	a38	a39	a40	a41	a42	a43	a44	a45	a46	a47	a48	a49	a50	a51	a52	a53	a54	a55	a56	a57	a58	a59	a60	a61	a62	a63	a64	a65	a66	a67	a68	a69	a70	a71	a72	a73	a74	a75	a76	a77	a78	a79	a80	a81	a82	a83	a84	a85	a86	a87	a88	a89	a90	a91	a92	a93	a94	a95	a96	a97	a98	a99
177	85685	33174	33170	33181	52665	36448	36449	36437	36441	53509	53630	53586	53630	53509	53586	33174	33170	33181	74880	74317	74330	74328	74882	74887	74891	74316	74322	74326	74709	63178	63159	63160	63190	63169	46679	46674	46513	77944	77999	78001	77956	78008	77984	77933	77954	77990	78076	78101	78080	78070	78084	78102	78034	78066	78078	78081	78063	78048	78036	54544	54577	54578	52665	54556	54571	54553	46454	57826	57829	57831	37118	37109	63114	63110	63101	63111	63102	63101	63108	63104	89589	89589	89589	89589	77874	77906	77823	77859	77865	77897	77819	77862	77817	77831	77895	77871	77864	77858	77891	77815	77896
178	85686	33154	33172	33162	33166	33131	33129	33113	33138	31971	31978	53528	53607	53592	63206	33154	33162	53528	33166	33131	33129	33113	33138	53607	53592	33172	74880	74875	74878	74882	63176	63206	63161	63175	63174	46595	46651	46597	77975	77963	77976	77984	77940	78096	78089	78062	78075	78078	54561	54547	54551	54544	54567	57830	57841	57843	57813	57836	57829	57818	57825	57831	57840	46462	46451	46726	57812	57808	57805	57838	57807	37137	37139	37116	37141	37134	63117	63101	63109	63111	63113	63105	77905	77894	77816	77877	77889	77857	77863	77846	77901	77885	77730	77714	77738	77741	77723	77768	77802	77752	77780
179	85687	73220	73224	73236	73222	33121	33132	33128	33122	78334	73145	73161	36445	36431	73194	73190	73181	73183	53524	53524	33121	33132	33128	33122	73194	73190	73181	73183	74796	74790	74792	74791	74795	74794	74292	74295	74284	74297	74891	74892	74860	74894	74893	74859	74875	74897	74708	74908	74880	74867	74870	74890	74703	74702	74709	62636	62626	62603	62621	62609	62566	62605	62565	62622	62587	62603	62562	62607	62610	48437	48439	48421	48293	48251	48298	78373	78334	78339	78261	78199	78198	78189	78214	78192	63078	63072	63068	63060	63071	63077	63061	63059	63074	89415	89422	89420	89415	89422	89420	89415	89422
180	85691	33133	33120	33132	33111	33129	33166	33151	33140	33125	33192	36447	36439	31979	36432	31957	31968	53564	53615	53520	53592	63204	33133	33120	33132	33111	33129	33166	33151	33140	53520	33125	53615	53592	53564	33192	74793	74790	74794	74795	74791	74323	74329	74330	74880	74878	74870	74887	74907	74881	74891	74894	74317	74318	74327	74321	74879	74890	74864	74906	74882	74860	74859	74893	74702	74708	74895	74892	74897	74896	74703	63163	63168	63175	63162	63170	63204	62604	62608	62602	62586	62598	46540	46672	46536	77934	77958	77927	77930	77918	77947	77990	77974	77952	78102	78092	78021	78048	78024	54565	54552
181	85693	73226	73240	73220	73137	73145	73188	73171	73181	73171	73188	73181	74927	74922	74832	74836	74837	74949	74834	74831	74289	74287	74293	74968	74927	74922	74773	74762	74962	74961	74964	74967	74949	74963	62566	62558	62571	62560	62622	78508	78427	78511	78517	78456	78499	48495	48471	48472	48492	48438	48426	48503	48291	48187	48239	78248	78250	78274	78246	78380	78413	78414	78231	78182	78203	63070	63076	63068	63078	63077	63063	63066	63060	89419	89419	89419	89419	49891	49832	49880	49894	49804	34577	37232	69066	69058	69054	69045	69041	69037	69072	69070	69054	69052	69063	69070	69024	69024	69043	69038	69021
182	85694	73208	73245	73227	73237	73235	33114	33144	33153	78299	73148	73147	73131	31977	36431	31973	36425	73168	73191	73199	73169	73192	53611	73199	73168	73169	33114	33144	33153	73191	73192	53611	73208	74915	74949	74835	74833	74834	74796	74794	74286	74284	74283	74294	74285	74292	74915	74763	74762	74764	74961	74966	74962	74963	74949	74964	74703	74297	74295	74285	74859	74709	74708	74913	74892	74908	74893	74907	74881	74864	74880	74894	74891	74887	74879	74897	74906	74860	74882	62615	62559	62560	62616	62633	62570	62626	62558	62585	62583	62568	62619	62582	62618	62603	62605	62603	62610	62597	62590	62599	62570
183	85696	73212	73240	73239	73206	73210	73234	78309	73152	73148	73133	73147	73137	73163	73176	73212	73206	73210	73176	74286	74289	74296	62634	62565	62570	62586	62581	62563	62633	62600	62580	78461	78424	78482	48413	48178	78342	78309	78268	78399	78409	78380	78397	78385	78416	78205	78206	78199	78193	78213	63072	63067	63068	63075	63068	63063	63074	63078	89417	89418	89415	89417	89418	89415	89417	89418	89415	89417	89418	89415	49816	34566	34350	69076	69064	69072	69037	69041	69039	69047	69076	69058	69072	69062	69052	69049	69051	69040	69045	69067	69071	69034	69034	69046	69021	69021	69044	69028	69028	69030	69030
184	85698	33116	33126	52644	52665	36432	36437	53568	53506	53598	63203	63207	53506	33116	33126	53598	53568	74792	74796	74794	74790	74328	74322	74324	74907	74895	74894	74890	74906	74897	74879	74896	74893	74702	74882	74881	74860	74703	74709	74708	74880	74908	74891	74913	74892	74912	74875	74859	74864	74887	63203	63173	63207	63195	63189	63196	63174	46630	46520	46688	77951	77917	77996	77952	77933	78065	78068	78044	78057	78015	78048	78040	78018	78077	78084	78103	78095	54564	52644	52665	54567	54569	54566	54549	54542	57805	57821	57825	57833	46468	46723	46453	52339	46742	46746	52335	37111	37144	37132	37109	63114
185	85699	73236	73229	73235	33149	33137	78307	78315	73144	73136	36425	36448	73174	73175	73165	53511	53608	53604	53563	53518	73174	73165	53511	53518	33149	33137	53608	53604	73175	53563	74922	74927	74949	74914	74915	74952	74923	74922	74927	74949	74914	74915	74952	74923	74967	74288	74287	74297	74294	74286	74285	74296	74283	74764	74773	74762	62564	62563	62565	62608	62631	62615	62599	62562	62586	62563	62585	62584	62606	62598	62589	78445	78437	78465	48422	48288	48275	48169	48292	78307	78366	78315	78260	78251	78406	78412	78382	78193	78200	78233	63063	63068	63069	63071	63078	63078	63071	63067	63060	63063	89424
186	85701	73215	73216	33161	33107	73128	73164	36450	31983	36443	73165	73185	73199	53567	73199	73165	33161	33107	73185	73215	73216	53567	74927	74794	74792	74296	74293	74286	74294	74961	74927	74968	74294	74288	74293	74890	74887	74882	74897	74864	74892	74879	74908	74880	74709	74708	62601	62581	62585	62582	62600	62577	62571	62572	62605	62606	62611	62587	62615	62577	78462	78537	78454	48412	48277	78359	78374	78369	78339	78364	78285	78387	78385	78399	78391	78184	78211	78220	63073	63061	63075	63063	63059	63062	63078	89417	89417	89417	89417	89417	89417	89417	89417	49807	34587	37234	89978	89973	90040	89964	89998
187	85714	33193	33123	52673	31965	36433	53508	63203	63206	63199	63201	53508	33123	33193	74791	74792	74323	74329	74913	74891	74881	74890	74908	74882	74897	74328	74324	74327	74702	63203	63170	63162	63175	63206	63199	63166	63173	63201	46597	46591	46644	77955	77951	77945	77982	77946	77944	77989	78005	78002	77973	77993	78007	77933	77956	77980	77996	77934	78080	78099	78025	78088	78041	54554	52673	54564	54569	46721	57812	57805	57840	57841	57828	37168	37144	37165	63103	63113	63100	63107	63103	63106	63115	63105	89580	89580	89580	89580	77906	77854	77824	77872	77887	77861	77825	77730	77733	77740	77722	77721	77744
188	85715	33119	33120	31985	31957	36448	36433	53588	33119	33120	53588	74790	74791	74795	74796	74794	74792	74793	74317	74321	74326	74878	74896	74890	74881	74892	74867	74894	74864	74891	74702	74708	74709	74703	63160	63162	63190	46579	46632	46541	77947	77954	77940	77972	77929	78067	78102	78064	78071	78073	78042	46913	46884	46888	57840	57814	57813	57823	57841	57811	57821	37113	37124	37119	37158	37121	63114	63111	63117	63110	63103	63114	63107	89583	89582	89584	89583	89582	89584	89583	89582	89584	89583	89582	89584	77899	77891	77888	77903	77884	77717	77713	77720	77733	77712	77728	77722	77729	77735	77741	77718
189	85716	33168	33195	33163	33138	33150	33155	52671	52659	52668	31980	36437	31977	31975	53596	53508	53563	53560	53598	53582	53508	33163	33138	33150	33155	53596	53598	53563	33168	33195	53560	53582	74796	74795	74330	74327	74319	74318	74316	74860	74859	74887	74882	74864	74893	74895	74702	74890	74709	74892	74285	74297	74907	74860	74896	74859	74881	74892	74906	74908	74702	74703	74709	74708	74882	74893	63169	63174	63178	62613	62615	62584	62587	62559	46631	46668	46663	77913	77932	77974	78009	77921	77964	78046	78087	78051	78044	78083	52671	54579	52659	52668	57823	57825	57806	57805	46454	57835	57843	46750	52335
190	85717	33122	33117	33128	33171	33146	52648	31974	36431	31966	31961	53621	53592	53563	53619	53604	53605	53529	63199	53621	33122	33117	33128	53529	33146	53592	53619	53604	53605	53563	33171	74794	74793	74796	74791	74319	74317	74330	74326	74875	74906	74879	74894	74912	74881	74887	74709	74708	74702	74891	74895	74893	74864	74897	74887	74880	74879	74908	74860	63199	63170	62631	62564	62578	62611	62585	46679	46597	46516	77973	77930	77960	77972	77912	77983	77986	78098	78074	78076	78087	78072	54544	52648	46729	57806	57823	57837	57824	37168	37154	37146	37109	37142	37158	37164	37167	37152	37115	37119	37165	37134
191	85720	33139	33179	33164	33135	33151	33174	52670	31958	36430	36423	36447	53577	53636	53605	53612	53570	63207	53636	33139	33164	33135	33151	53605	53612	53577	33179	53570	33174	74791	74796	74793	74795	74794	74790	74795	74792	74793	74791	74794	74796	74895	74908	74906	74896	74882	74881	74897	74887	74703	74709	74702	74318	74321	74317	74708	74285	74295	74906	74913	74907	74875	74893	74880	74860	74882	74912	74881	74703	74879	74887	74864	74890	74895	74867	74892	74894	63169	63175	63177	63198	63207	63170	62615	62617	62621	62557	62634	62587	62565	62604	62633	62628	62579	62622	46630	46600	46575	46681	46658	77922
192	85726	33116	33111	33190	33132	33190	52647	36431	36448	31959	31985	36429	53605	53561	53648	53624	53631	53641	53638	53565	53648	53624	53631	53641	53638	33116	33111	33132	53605	33190	53561	53565	33190	74795	74793	74792	74795	74794	74790	74796	74791	74319	74330	74890	74897	74891	74880	74906	74912	74882	74887	74879	74881	74907	74893	74908	74895	74894	74892	74708	74709	74703	74284	74293	74287	74292	74912	74859	74894	74890	74882	74860	74880	74864	74703	74702	74709	74897	74879	74893	74887	74881	74913	63178	63160	63174	63195	62613	62587	62585	62565	62589	62617	62563	62610	62611	62607	62601	62634	62602	62622
193	85727	73228	73217	73213	73207	73206	73229	73127	73140	73192	73198	73193	73199	73189	73198	73199	73192	73193	73189	73217	73213	73207	73206	74915	74835	74837	74916	74836	74832	74834	74831	74923	74287	74297	74294	74284	74290	74961	74968	74915	74962	74773	74763	74764	74762	74295	74289	74292	74283	74963	74916	74923	74966	74964	74967	62572	62578	62608	62614	62557	62611	62601	62560	78487	78505	78497	78526	48517	48190	48174	48275	48196	48241	78361	78278	78415	78406	78389	78390	78392	78270	78264	78276	78279	78249	78191	78205	78210	78199	78186	78179	78193	78202	78235	78183	78230	78198	63064	63066	63077	63059
194	85730	73230	73209	78320	78323	78305	73154	73155	73173	73190	73191	73173	73190	73191	73209	74916	74833	74831	74835	74836	74832	74837	74292	74287	74961	74916	74762	74773	74763	74764	62584	62583	62588	62581	62559	62565	62622	62585	62606	62562	62623	62602	62582	62625	62563	62557	62603	62573	62576	62605	78449	78488	78487	78477	48473	48189	48168	48184	48172	48187	48232	48242	48195	48284	78320	78323	78305	78276	78247	78387	78382	78394	78214	78196	78183	63070	63071	63067	63065	63074	63061	63064	63067	89415	89422	89419	89415	89422	89419	89415	89422	89419	89415	89422	89419	49812	34581	37227	69039	69049	69051
195	87606	33125	33128	33124	33130	52650	52667	53486	36827	37066	31424	36833	53338	36581	36589	36487	36463	36472	36503	36457	37032	37042	36494	36456	36788	36777	36762	36770	36764	31308	31310	31332	31325	51921	36487	36463	36472	36503	36457	36494	36456	33125	33128	33124	33130	36581	36589	52712	53654	53650	53679	42025	42042	41671	41700	37032	37042	41617	41055	41079	41077	41055	41079	40831	41077	53486	36827	37066	36833	55632	55650	55646	55658	55627	39361	39720	43628	43664	43651	43709	43703	43628	43664	43651	43709	43703	46993	44428	44454	44431	44444	44472	44478	44432	44481	44467	44475	44440	47616	47629	47545
196	96210	33161	33190	33175	33125	33119	33142	53426	53440	53455	53452	53427	36839	37071	36825	36837	37080	31414	36842	36846	53086	53145	53170	33041	33099	33048	53093	31980	36430	53578	36881	36932	36506	36509	36474	36493	36583	36567	36541	36534	36517	36528	36524	31908	31834	37040	31658	36817	36806	36760	36813	36797	36792	31318	31325	36774	36786	36778	36789	36768	53209	53192	53200	53224	53230	31338	31360	31326	31314	52183	36506	36509	36474	36493	51884	51900	51871	33161	33125	33119	33142	36583	36567	36932	36541	36534	36517	36528	36524	53578	33190	33175	36881	41967	41951	41962	41968	41952	53684	41750	41745
197	96211	33157	33150	33136	33160	33130	33157	33119	33167	33196	52675	52674	52637	31382	31415	36848	36846	53410	53153	33101	33098	33068	35971	36056	35838	35850	35868	53291	31975	31968	36445	36439	31957	36451	36443	53581	53634	53600	53585	53503	53566	53529	53603	36956	36910	31819	36565	36587	63201	36501	36494	32056	32053	36524	36517	37026	31666	36771	36817	36763	36762	53273	31328	31315	31328	31359	53634	32056	32053	36956	36501	36494	53503	53529	33157	33150	52223	33136	33160	51813	33130	33157	33119	36565	36587	53600	53603	53581	53585	53566	36910	36524	36517	33167	33196	53677	42009	42006	42001	42014	41991
198	96212	33180	33175	33157	33196	33168	33154	33190	33122	33138	33128	33186	33171	33159	33163	36847	36835	37062	37080	37069	53444	53177	33048	33047	33059	33098	33070	35998	36057	35811	35846	35885	53305	53318	31976	36429	31964	31986	36427	31962	36426	53503	53604	53529	53566	53578	53587	53572	53568	36933	36928	31922	36583	36579	36461	36500	32021	32039	36527	36515	31653	37053	36770	36798	36784	36762	53262	31329	31306	31323	31336	31364	31324	31351	31333	32021	32039	51857	51750	53503	36461	36500	53529	33157	33154	33122	33138	33128	33159	33163	36583	36579	53604	36933	36928	53566	53578	53587	53572	53568	33180
199	96213	73240	73236	73223	73214	73224	33148	33151	33125	33161	31406	36841	31381	31409	78325	78326	78317	78321	78312	78308	36845	37061	53419	53168	33039	33057	33059	33090	35964	35996	36009	35953	36117	35812	35817	35888	39813	53310	31961	36444	31958	73162	73163	73150	73161	73153	53572	36912	36905	73204	73167	73165	73187	73180	31868	36574	36564	36461	36478	32052	32048	32040	36537	36524	37036	31662	36816	36779	36788	36784	53252	31327	31324	31360	31347	32052	32048	32040	51756	73204	36461	36478	33148	33151	51899	33125	33161	73167	73165	36574	36564	36912	73187	53572	73214	36905	36537	36524	73180	53729	41952
200	96214	73206	73212	73223	73236	73227	73228	33107	33159	33190	33151	31405	31406	31393	36835	36824	78323	78331	36840	37080	37079	36849	36845	37071	53455	53457	53437	53108	53156	53174	33038	33031	33073	33092	35986	35960	35989	36089	36083	36020	36125	36054	36044	35848	35909	35823	39817	53337	31969	31984	73139	73135	73133	73160	73164	53632	36906	36884	73180	73200	73186	73195	73187	31762	36585	36581	36591	36568	36456	36458	36475	36474	36489	36505	36494	36462	32025	32017	36541	36537	36526	36525	37033	37046	36771	36811	36785	36767	36784	36764	36778	36803	36799	36797	36793	36763	36765	53258	31322	31326	31338
201	96215	33170	33168	33173	33130	33143	33182	33121	33171	33158	33155	33131	33182	52652	52647	52650	31411	36843	37082	37072	53430	53116	36598	33029	33103	33039	36004	36067	35888	53314	31964	36425	36452	31961	31965	31973	31985	53569	53570	53563	53602	53646	53508	36917	36913	31901	36578	36580	36572	36588	63203	36489	36474	36497	36513	36481	32045	32018	36533	36534	37026	31661	36806	36811	36768	36782	36781	36783	53284	31309	31319	31321	31352	53646	32045	32018	36489	36474	36497	36513	36481	53508	33130	33143	51781	33121	33158	33155	33131	36578	36580	36572	36588	53602	36917	36913	53569	53570	53563	33170	33168
202	96216	33148	33154	33192	33129	33176	33195	33143	33173	33164	52669	52645	52671	36830	31371	36833	31416	31417	36838	36847	36837	53450	53131	53153	53092	33051	33040	33100	35971	36096	35797	31983	31957	31963	31981	31986	36438	36444	31970	53637	53515	53639	53508	53522	53609	53521	53600	53593	53640	36871	36960	31769	31867	31907	36582	36578	63203	63201	36488	36460	36505	36511	32021	32038	32055	32023	36536	36515	31663	37033	37029	31670	36775	36772	36802	36785	36775	36789	53271	31329	31319	31338	31320	31351	31331	31342	53637	53639	53640	32021	32038	32055	32023	36871	36960	51755	53515	36488	36460	36505	36511
203	96217	33121	33172	33137	33186	33125	33107	33195	33111	33149	33119	33117	33118	33165	33158	52640	31400	31392	31383	36833	31421	37068	37072	53407	53448	53411	53102	53128	53174	53170	53104	33072	33038	33068	33041	35970	36054	35799	35839	35904	35786	35798	36442	31961	31966	31981	36439	36446	31971	53519	53516	53644	53517	53634	53610	53613	36854	36879	36946	36922	36887	36925	31764	31789	31914	36576	36571	63202	63207	36470	36461	32046	32023	32037	32055	32022	36515	36533	37032	37037	36810	36807	36770	36765	53271	53230	53270	31326	31315	31351	31324	31337	31323	31308	31338	53644	53634	32046	32023	32037	32055
204	96218	33107	33194	33114	33115	33147	33180	33117	33195	33181	33159	52643	52637	52670	31420	36824	31377	36843	36849	36831	37084	53447	53159	33048	33097	33069	33059	33038	33059	35967	36042	35884	53332	36432	31980	36431	31977	31971	36444	31959	53578	53646	53577	53630	53635	53639	53568	53582	36960	36914	31751	31757	31860	36572	36589	36593	36578	36479	36457	32020	32017	36516	36518	37048	37037	36784	36812	36782	36785	36762	36789	36766	53196	31306	31308	31357	31328	53646	53630	53635	53639	32020	32017	36960	36479	36457	33107	51870	33114	33115	51808	33147	33117	33159	36572	36589	36593	36578	36914	53578	53577
205	96219	33133	33122	33112	33195	33192	33166	33182	33172	33107	52666	31400	31427	36846	37059	37072	53468	53425	53489	53412	53441	53113	33037	33069	33049	33068	35965	36038	39828	35848	35919	53287	31974	36428	36445	36449	31971	31979	36424	31970	53520	53589	53622	53632	53583	53521	53507	36924	36912	31765	36571	36580	36507	36489	36461	36467	36500	32040	32042	36530	36543	36518	36523	31674	31654	36781	36768	36787	36789	36769	36761	53254	31333	31328	31347	31361	31334	31355	53622	53632	32040	32042	51847	52185	53520	36507	36489	36461	36467	36500	53521	53507	33133	33122	51886	51907	33112	51762	51788	33166	33107
206	96220	73219	73232	73216	73210	73234	33183	33186	33147	33183	31388	31377	78300	78315	36834	36839	53404	53113	33101	33098	33060	33068	33091	36595	35985	36080	35867	35834	35889	35888	53295	31970	31983	73143	73139	73147	73128	73159	53584	36870	36970	73190	73184	73182	73191	73197	31757	36578	36579	36476	36473	36459	36474	36455	32024	32054	36542	36539	31647	37034	36777	36817	36769	36768	36788	36765	53268	31335	31333	31363	31342	32024	32054	36870	36970	51839	73197	36476	36473	36459	36474	36455	33147	51796	36578	36579	73190	73191	53584	73216	73210	33183	33186	36542	36539	33183	73184	73182	53733	42011	42005
